LOCATIONS DETAIL ROW ID,SECTION LOCATION P1,Location - City Name UNLINKED,Location ID,SECTION OPPORTUNITY P1,Opportunity Name,Opportunity Name ID,Missing SECTION OPPORTUNITY P1 GS,SECTION VOP P0,Primary LOB GS LKUP,Chasing Intensity GS LKUP,Acq Stage GS LKUP,Deal Bin GS LKUP,Missin SECTION VOP P0 GS,SECTION LOB KPI P3,SSCW WPD,ECW WPD,FCW WPD,IBACW WPD,CRW TNL WPD GS LKUP,CRW WPD KPI Type,Missing SECTION LOB KPI P3 GS,SECTION MISSING COUNT P0,Missing P1 Count GS,Missing P2 Count GS,Missing P3 Count GS,Missing P0 Count GS,Missing SECTION MISSING COUNT P0 GS,SECTION LUBE STORE  ATTRIBUTES P3,Trade Neighbor Area,Operating Days,Operating Hours Weekly,Location Phone,Website URL,Lube Bays,Repair Bays,Repair Lifts,SECTION COLS SEEMS REDUNDANT,Co-located w/ Lube,Co-located w/ Car Wash,Co-located w/ repair,SECTION WASH STORE ATTRIBUTES P3,WASH STORE ATTRIBUTES ROW ID,Wash Style,Tunnel Type,Approx. Tunnel Length (ft),Tunnel Count,IBA Count,SS/DIY Bay Count,XPT,XPT Count,Gate Systems,Gate System Count,Vacuums (self serve),Vacuum Count,Vending,Missing SECTION WASH STORE ATTRIBUTES P3 GS,SECTION METADATA P0,Updater,Creator,Created Timestamp,ChangeTimestamp,Missing SECTION METADATA P0 GS,LINK2.0 ROW ID,LNK2.0 - Groomed Status,LINK2.0 BadName TMP,LINK2.0 - WasMessedUp,LINK2.0 - Uncategorized,LINK2.0 - Sprint plan,LINK2.0 - Sprint actual,LNK2.0 Sprint Complete,Team Validate,SECTION LINK2.0 P3,SECTION TO BE REMOVED,TO BE REMOVED ROW ID,Opportunity Tags GS XLKP,Location Tags,Overlapping Oppo
S7T4Y1A9W5Y4Q2H2,,CROWN MOUNTAIN EXPRESS LUBE - Carbondale,fa2Lh6MbLW4W23LXQinYX5,,CROWN MOUNTAIN EXPRESS LUBE,z3hBB_jzEE44yMrKAGJ698,0,,01 Quick Lube,,01.1 Lead Low SMP,05 Single (1),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,J6H7Z3P2N0W9V5Q3,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/12/2024 20:54:48,9/12/2024 20:54:48,1,G1V0L1D5Y6F1D3B1,Ungroomed,Y,,,,,,,,,J9O2C7G2Q1L8C9W8,missing,,
E9W8K4Z4H5U4M3T9,,Crown Quick Lube - Daytona Beach,0OQs5RuEpK4U6P-cZ17_C0,,Crown Quick Lube,MM6k00e-Ts45It0-sIYflc,0,,01 Quick Lube,,01.1 Lead Low SMP,05 Single (1),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,K1U8C0B1D4K1R0D0,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/12/2024 20:54:48,9/12/2024 20:54:48,1,H5V5M7X4J9K4Z3L5,Ungroomed,Y,,,,,,,,,B6M7H4O5P1N0G2T5,missing,,
E1P8U2N4S3T0A2X6,,Cruise In Auto Spa - Bixby,dBvutxcEBx4auCbsboxCC4,,Cruise In Auto Spa,da9Y9fWaVm48a_qHEokVP1,0,,03 Car Wash,,01.3 Lead High SMP,04 Double (2),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,T4Q2R6H6M2B2H7D0,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/5/2024 16:08:19,9/5/2024 16:08:19,1,Y8V8B9G1O8A7A2B1,Ungroomed,Y,,,,,,,,,U6O3U5G4D6A5F5Q9,missing,,
F2E9E1T7D4Z5Z5F6,,Cruise In Auto Spa - Norman,c-G_FpfPvV4OiDwaipbgLc,,Cruise In Auto Spa,da9Y9fWaVm48a_qHEokVP1,0,,03 Car Wash,,01.3 Lead High SMP,04 Double (2),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,G8P1W0D8X6K7I9A5,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/5/2024 16:08:19,9/5/2024 16:08:19,1,L3I7Q2H9R9P8F6R8,Ungroomed,Y,,,,,,,,,M0D1F3P2J3P6R5H0,missing,,
A6A7C5O6R4Q8F1U5,,C T Auto Repair & Express Lube - Medford,K3Ot81sE994HyRPYNsz6Ie,,CT Auto Repair & Express Lube - Medford,36lRX31k0e4CeNe5fry2-6,0,,01 Quick Lube,,01.4 Lead Very High SMP,05 Single (1),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,Q7H2B0S6H6P6C7Y9,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/12/2024 20:54:48,9/12/2024 20:54:48,1,D2Q0Z9V5C8D6Y0Z7,Groomed & Linked,,,,,,,,,,R1J8C9S5E5M0K7U3,missing,,
L1A7M0U3W4B6D4H2,,CTG Express Lube - Ft. Stockton - Fort Stockton,ThOQbT41ZV4nugUhq0522f,,CTG Express Lube - Pecos,aigUNsRHT24KEqLC2OaXkc,0,,01 Quick Lube,,02 Tracing,04 Double (2),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,M3A2S7A6M0Z2D3Y7,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/5/2024 16:14:32,9/5/2024 16:14:32,1,O3S2D3F0J3A9R6K3,Groomed; Verify; Add LOB,,,,,,,,,,X7V8J6Q5O0V2G9W4,missing,,
Y3K5Q5D1B1D3F2U3,,CTG Express Lube - Pecos Tx - Pecos,SAjc23xjcC4SMP5Jn45Rk0,,CTG Express Lube - Pecos,aigUNsRHT24KEqLC2OaXkc,0,,01 Quick Lube,,02 Tracing,04 Double (2),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,Q1T4F7N1E7G2Y2H4,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/5/2024 16:14:32,9/5/2024 16:14:32,1,S3O0D6O2D5U6W4W6,Groomed; Verify; Add LOB,,,,,,,,,,N7Y6S4T5E1Q5T7V8,missing,,
K1Y5B3W4U0S7L2K2,,Goliad Lube & Tire - Goliad,lUvTkEeZ934KYP6CoIcNG9,,Cuero Lube & Tire - Cuero,2eJR_LWByw4_AYzQOklYH6,0,,08 LTP Conversion,,02 Tracing,04 Double (2),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,U6F5U1A9W2U5Y0D2,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/13/2024 18:31:17,9/13/2024 18:31:17,1,L4F0Y2W5I6Z4M8Q5,Groomed & Linked,,,,9/13/2024,9/13/2024,37,,,,H0N3O0L2L5A7F4C3,missing,,
X1M5A3Y2S3X7O8F2,,"Cuero Lube & Tire, LLC - Cuero",sw_EoGLtS140QMHjb9dt67,,Cuero Lube & Tire - Cuero,2eJR_LWByw4_AYzQOklYH6,0,,08 LTP Conversion,,02 Tracing,04 Double (2),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,P1G1G7W8V5C8A5U7,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/13/2024 18:31:43,9/13/2024 18:31:43,1,R3H1S9N9G1S0K0R2,Groomed & Linked,,,Y,9/13/2024,9/13/2024,37,,,,P8T0F2Y4L6M2W1Q3,missing,,
Z7C3J0V5E7F2E0L0,,Culver Oil Can & Rotation - Irvine,XWIZJCnbjy4d2PUjXwqObe,,Culver Oil Can & Rotation - Irvine,TqRU_dSk6A4lYclPIegFGe,0,,01 Quick Lube,,01.4 Lead Very High SMP,05 Single (1),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,X7M0J2L1D6Q4C3E1,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/5/2024 16:35:36,9/5/2024 16:35:36,1,S5S1W3T5N0Q9F9C8,Groomed & Linked,,,,,,,,,,L4D3R0T4I1I8Z4S4,missing,,
I5A9I2M4A0C8V4N4,,Curtis' Lube Express - Arlington,fYforF1KZp4nyQ4E-TGpQ3,,Curtis' Lube Express - Arlington,vNohHiI1lQ4au_3Jy5Ztyf,0,,01 Quick Lube,,01.4 Lead Very High SMP,05 Single (1),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,M4S9D3U6H0I9H5Y7,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/11/2024 20:55:58,9/11/2024 20:55:58,1,A8T7U1C2M4B2F4G1,Groomed & Linked,,,Y,9/12/2024,9/11/2024,37,,,,B2R1X5C8L6U8P9F6,missing,,
G7I3K4I4M5L1F0O8,,Custom Car Care - Texarkana,ICUe6cJxj-4pAHC13150d8,,Custom Car Care - Texarkana,4mShsJQJ6m4762BeJ0Bdtd,0,,01 Quick Lube,,01.4 Lead Very High SMP,05 Single (1),0,,,,,,0,,6,,,,,,,,,,,,https://www.customcarcaretx.com/,,,,,,,,,X7R8L6B2R9U4B5A8,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/11/2024 19:49:52,9/11/2024 19:49:52,1,L3J0X8C6W4S2A1E5,Groomed & Linked,,,Y,9/11/2024,9/11/2024,37,,,,S5W7H0S5D2C6Z6F7,missing,,
U6Q2L3X7J0H9E6E2,,Customer 1st Lube Center - Statesboro,vGdVZ-oRZm43EJ3S1gsh48,,Customer 1st Lube Center,7dUclNsrK-4Xa5tEZ9OdVd,0,,01 Quick Lube,,01.1 Lead Low SMP,05 Single (1),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,D3S1H9N4Y6R1C7F3,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/12/2024 20:54:48,9/12/2024 20:54:48,1,H9U2G5F1X5Q6Q7D8,Ungroomed,Y,,,,,,,,,Y2K5Y0L7M7F6F7G2,missing,,
Z4Y8G5V3F6B4K4I4,,Cypress Auto Repair - Cypress,42ABDw0_-i4BabG4B8EkZ5,,Cypress Auto Repair - Cypress,If4mWzOJX44ZUz_CMYygp7,0,,01 Quick Lube,,01.4 Lead Very High SMP,05 Single (1),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,Q0C4Y3V0K2C0V3T0,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/12/2024 17:33:31,9/12/2024 17:33:31,1,U5O3Q1X4N4C7M0A2,Groomed & Linked,,,Y,9/13/2024,9/12/2024,37,,,,K4M4V6Y0C9G5Z0J1,missing,,
I9T1C2Q1P0A0O9H1,,Cypress Pride CW & Lube - Houston,g93tl45Unz42MlrfA-NdPf,,Cypress Pride CW & Lube - Houston,dip8VZFAbC4DypG2QIx4X0,0,,03 Car Wash,,01.4 Lead Very High SMP,04 Double (2),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,Y3P9X1D9I9T6T8U1,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/6/2024 16:22:52,9/6/2024 16:22:52,1,E4G0V5H4H3Q7T0I8,Groomed & Linked,,,,9/6/2024,9/6/2024,36,,,,R6I4H8F4B3K7C6B4,missing,,
E2W5I9S8F7P6T7A1,,Cypress Pride CW & Lube - Cypress,nXX0p2jEiA4UYm9pyhHSSd,,Cypress Pride CW & Lube - Houston,dip8VZFAbC4DypG2QIx4X0,0,,03 Car Wash,,01.4 Lead Very High SMP,04 Double (2),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,J9H0O2E8R1R1S4A5,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/6/2024 16:23:53,9/6/2024 16:23:53,1,U7P9A8M9Y3R5I6M3,Groomed & Linked,,,,9/6/2024,9/6/2024,36,,,,Q8M5S0M5T2I9F6J2,missing,,
P8T3E2U7P3X2O7U3,,D J Quick Lube - Detroit,3j9ULpQBmC4cArxvH7-fD4,,D J Quick Lube,DaFmGZKYd54MAc8kn0jal1,0,,01 Quick Lube,,01.1 Lead Low SMP,05 Single (1),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,D0U6I3W6U8I6M2A0,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/12/2024 20:54:48,9/12/2024 20:54:48,1,N8V5B8S1L7C8D4Y5,Ungroomed,Y,,,,,,,,,A9U9M4O2O5Q5T2N1,missing,,
K6G5D4E7R1Y5Y0X1,,D J's II Quick Lube - Albany,_20iZHyIOQ4_iISUaelLAd,,D J's II Quick Lube,_gTkBpiN9u4aUo4kXsHJA6,0,,01 Quick Lube,,01.1 Lead Low SMP,05 Single (1),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,W3N8M9O5M7J9M7B8,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/12/2024 20:54:48,9/12/2024 20:54:48,1,W5B6N3E5I3C6X7F1,Ungroomed,Y,,,,,,,,,G1K3R3H4U0Y3H3A8,missing,,
T2Q7F7W6Z8V0G4R6,,D&D Lube Center - Emory,XhD3rqA26W4iY0kUx3eQy5,,D&D Lube Center - Emory,RcuFh3bF6X42MQKeO0k5Sd,0,,01 Quick Lube,,01.4 Lead Very High SMP,05 Single (1),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,E0T5A0K3J2M9U1H3,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/5/2024 20:50:05,9/5/2024 20:50:05,1,O9F3U2F6J1B6J8D8,Groomed & Linked,Y,,,9/5/2024,9/5/2024,36,,,,V4Y1G3J9L7W4U1U6,missing,,
F0L8R9X1X2H1C6F8,,D&R Collision & Automotive Services - Greenup,7uEf6ZKWdB4IYc9bcgtXca,,D&R Collision & Automotive - Greenup,ufFaobtQZg4MYenR_crIo4,0,,01 Quick Lube,,01.4 Lead Very High SMP,05 Single (1),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,G8Z2K8F3D2W0U3Q1,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/12/2024 20:54:48,9/12/2024 20:54:48,1,B3Z7I3F2L8A5R6H6,Groomed & Linked,,,,,,,,,,A1G8A0X7K6C6O2Y1,missing,,
L1N0F2X9D6Y9G7X9,,"Dad's Automotive Repair, LLC - Lorena",KwRFEeLjbC4d2X4Z5m8sa0,,Dad's Automotive - Lorena,jmUI-fONbR4Pau2PWmeNRb,0,,08 LTP Conversion,,01.4 Lead Very High SMP,05 Single (1),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,G8P0B9O0N6N7Z1S4,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/12/2024 15:56:42,9/12/2024 15:56:42,1,G8O6S9W6X1V4H6A2,Groomed & Linked,,,Y,9/12/2024,9/12/2024,37,,,,T6U7B8G4T6B0W4N6,missing,,
P3D5P1W4A3E8Q6E7,,Dallas Auto Service - Dallas,SfMxVCm8Gq4eUAiPPEFhV2,,Dallas Auto Service - Dallas,TwK_Q8qtOc4JmGoergNr97,0,,01 Quick Lube,,01.4 Lead Very High SMP,05 Single (1),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,Z4N5L8G9K6B7H2G2,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/12/2024 20:54:48,9/12/2024 20:54:48,1,M7N7L2N5W4E3F1B5,Groomed & Linked,,,,,,,,,,W8Y8A4G2Q3X6E7G7,missing,,
X0J6Y8I4W8F5Y9T1,,Danny's Automotive - Rancho Cordova,DOyC3pHxLl4iQs_X2oldw2,,Danny's Automotive - Rancho Cordova,yAHCtExPT54MYbXtlwGOwe,0,,01 Quick Lube,,01.4 Lead Very High SMP,05 Single (1),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,C4I6O1F0C2C5Z6C1,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/12/2024 20:54:48,9/12/2024 20:54:48,1,V6V2K6Z6Q4Y0U5H4,Groomed & Linked,,,,,,,,,,K8W2E3J8L7X6R0Q6,missing,,
Q1K6G9S6F5Q2C0Z8,,Danny's In & Out Express Lube - Picayune,PI1B7wwKIb4-2lf71HjGH0,,Danny's In & Out Express Lube - Picayune,rySTriwa784iQ8DmUe4_T7,0,,01 Quick Lube,,01.2 Lead Med SMP,05 Single (1),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,T3A0H6K3A3F0Z7K9,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/5/2024 16:34:59,9/5/2024 16:34:59,1,J9D3A0K7C1J5I8I3,Groomed & Linked,,,,,,,,,,D6I1R1N7J4D0N7K1,missing,,
A5D0D5K5U2W5W3K5,,Danny's Quick Lube - Southgate,5457Xz9RTZ4j2PQLRilD9f,,Danny's Quick Lube,2SetcvG1mt4DidLFO6KbF9,0,,01 Quick Lube,,01.1 Lead Low SMP,05 Single (1),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,Y3I8Z3H5J4N3V1X3,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/12/2024 20:54:48,9/12/2024 20:54:48,1,G0E0Y1I8F5J9X7Z8,Ungroomed,Y,,,,,,,,,L6L2F1I2Z0T4Q6N6,missing,,
U7Y8E3P1S1C0K0H5,,Platinum Car Wash & Oil - Torrington,D-dQyhFISt4bmhUxN-vNG2,,Darien Car Clinic - Darien,rcwsHMGRRt4X2s_3CB-3O4,0,,03 Car Wash,,01.1 Lead Low SMP,05 Single (1),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,M4P3R1D0M9D7Y3X5,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/5/2024 16:33:57,9/5/2024 16:33:57,1,M8T7E1V0V6M0Y4J0,Groomed & Linked,,,,,,,,,,Z2G0L2Y3W3J9J3K3,missing,,
I5W7L3C4Z6S6O8I5,,Platinum Express Wash - Bristol,R-9MXBXcLM4Ae805EDeHK2,,Darien Car Clinic - Darien,rcwsHMGRRt4X2s_3CB-3O4,0,,03 Car Wash,,01.1 Lead Low SMP,05 Single (1),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,R7J4X3J8M7V6R7A5,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/5/2024 16:33:57,9/5/2024 16:33:57,1,F1Z0Y9C8Q3Y9R0G7,Groomed & Linked,,,,,,,,,,Q0L2O4K5K1U3M1X4,missing,,
J9K8N5K8K7A7Y6M0,,Darien Car Clinic Inc - Darien,5HEPTLaULb4nEpbVHFdPwc,,Darien Car Clinic - Darien,rcwsHMGRRt4X2s_3CB-3O4,0,,03 Car Wash,,01.1 Lead Low SMP,05 Single (1),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,W0B6B7T3O1F0C9J9,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/5/2024 16:35:27,9/5/2024 16:35:27,1,W0B8Q3F5Q9U9Z4H1,Groomed & Linked,,,,,,,,,,L1U3I3C7O0Y8T1U5,missing,,
F0U2N5D0Z1V4Q0P1,,Platinum Car Wash & Oil - Prospect,54wxty3Kme4r2JsMcLHVk4,,Darien Car Clinic - Darien,rcwsHMGRRt4X2s_3CB-3O4,0,,03 Car Wash,,01.1 Lead Low SMP,05 Single (1),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,O9U6W1M9W5A0N9G9,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/5/2024 16:35:27,9/5/2024 16:35:27,1,G8S6J8W3U3V8T5O2,Groomed & Linked,,,,,,,,,,U9U7R6I5P8D6F9X6,missing,,
U2Z6N0T0I6N6Q7V1,,Platinum Car Wash & Oil - Waterbury,Tezmkdvveh4SqhngDsxNKe,,Darien Car Clinic - Darien,rcwsHMGRRt4X2s_3CB-3O4,0,,03 Car Wash,,01.1 Lead Low SMP,05 Single (1),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,Q5Z9Y4P3Z7F0K2W7,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/5/2024 16:35:27,9/5/2024 16:35:27,1,L8A6U1Z1R7X1R0B6,Groomed & Linked,,,,,,,,,,X6T4K9I8T7D6W3J8,missing,,
M2I5E6P4E9E2K1G0,,Dave's Auto Service Inc - Janesville,p3W-yKpshk4QqH6BIFYKm0,,Dave's Auto Service - Janesville,MszsH6Xu9y4IU5KU8s6-Vc,0,,01 Quick Lube,,01.4 Lead Very High SMP,05 Single (1),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,R2Z8N1Y0S1A3T7H0,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/12/2024 20:54:48,9/12/2024 20:54:48,1,R4N3E5P1B5W6E6Y6,Groomed & Linked,,,,,,,,,,U3S9S1E2S6U9L9O3,missing,,
C4N9X9T3T1Y1I3N8,,"Daves Quick Lube, Inc. - Los Angeles",AFd-m92IVi4Ci751_w0Is6,,Dave's Quick Lube - Los Angeles,qLO4eXTCS348MDezxgn_if,0,,01 Quick Lube,,01.4 Lead Very High SMP,05 Single (1),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,C9B6T0Y6Z9M4J3X0,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/12/2024 20:54:48,9/12/2024 20:54:48,1,R6H0X6B0C1O4H3Y4,Groomed & Linked,,,,,,,,,,J3I6O5U1M7M5L5C4,missing,,
U7C0G6S5I2Y7F1N4,,DC Precision Lube & Tune - Roseburg - 1440 NW Garden Valley Blvd,g8c8dh9FMU4iQVqXko-c74,,DC Precision Lube & Tune - Roseburg,7QjSY2fpBG4yMYCxMpbyvc,0,,01 Quick Lube,,04 Qualified Opportunity,03 Bolt-On (3-6),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,I0C9E8O8Y6Y8E1Z8,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/5/2024 16:34:53,9/5/2024 16:34:53,1,I3F0T0Z0X2B5Z5A8,Groomed & Linked,,,,,,,,,,W7U5A9R2F1O8G3X7,missing,,
Y0M8Z3B1P1S0P0V6,,DC Precision Lube & Tune - Roseburg - 377 NW Garden Valley Blvd,eaJU4i_V3z4tyKHN_pNXC9,,DC Precision Lube & Tune - Roseburg,7QjSY2fpBG4yMYCxMpbyvc,0,,01 Quick Lube,,04 Qualified Opportunity,03 Bolt-On (3-6),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,R8E1J7A4M0O1L9C6,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/5/2024 16:34:53,9/5/2024 16:34:53,1,W1H4Y6L3O8H8F3D8,Groomed & Linked,,,,,,,,,,K4S2G5A5A2K1C5E9,missing,,
T1M8K6V9A1E8B0V6,,Dc Precision Lube & Tune - Sutherlin,8JbW0TESL-4QQPuIX6IM11,,DC Precision Lube & Tune - Roseburg,7QjSY2fpBG4yMYCxMpbyvc,0,,01 Quick Lube,,04 Qualified Opportunity,03 Bolt-On (3-6),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,C2X7C3P7C0L8Y8C9,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/5/2024 16:34:53,9/5/2024 16:34:53,1,W5T3Q4O6K8K5M7G4,Groomed & Linked,,,,,,,,,,H9D3D1H3F1D3R0U0,missing,,
Z3W2J8T4M1S4L8Y2,,DDH 10-Minit Lube - Mena,u2DY87_IRX4NQTwhoVdwMa,,DDH 10-Minit Lube - Mena,OJKEL7Uf8O4OQNMgRq9yFe,0,,01 Quick Lube,,01.3 Lead High SMP,05 Single (1),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,D9U8N9S7J8O4E2L6,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/5/2024 16:14:32,9/5/2024 16:14:32,1,H8P9V0C8M8Z4I2Z3,Groomed; Verify; Add LOB,,,,,,,,,,X7R8P3V7E1F2F3T9,missing,,
J9D2G4F9I1D9S4J5,,Dean's Oil Lube & Car Wash - Stephenville,O9EqoG9YL74HuLfqnLUbj1,,Dean's Oil Lube & Car Wash - Stephenville,bebHgidsvm4MUApkkvDbad,0,,01 Quick Lube,,01.4 Lead Very High SMP,05 Single (1),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,H0E0K3R5C9X6L8O7,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/12/2024 20:45:37,9/12/2024 20:45:37,1,C0K2H7J6Q6P6W3I6,Groomed & Linked,,,Y,9/5/2024,9/5/2024,36,,,,E0L5T4C6R1E4L6A0,missing,,
A5A0R1M7X6M9U3N1,,"Deane Electric & Air Conditioning, LLC - Killeen",uCP3xTfqM-4beNqsIuDiM3,,Deane Electric - Killeen,broylv1A-V4gEQ0gJ6jDFd,0,,05 Brownfield,,01.4 Lead Very High SMP,05 Single (1),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,R5Y5U8R9K2Z8K2P4,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/12/2024 20:54:48,9/12/2024 20:54:48,1,L7K9L6H0A4M9D6P4,Groomed & Linked,,,Y,9/12/2024,9/11/2024,,,,,Q8S0M4M7S5O0S1G0,missing,,
H5A6U7M2C4K2A5V7,,Deerfield Auto Repair and Kwik Kar - Houston,9vX9vA50Mz4AAog0I5R2p5,,Deerfield Auto Repair & Kwik Kar - Houston,QYQ0qWC-9n4QE78N9Lym9c,0,,01 Quick Lube,,01.4 Lead Very High SMP,05 Single (1),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,F1J7I6U6T6H7T0W4,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/5/2024 16:34:29,9/5/2024 16:34:29,1,D7Z2K0I3Y2K8O5L6,Groomed & Linked,,,,,,,,,,D8F6F1M4Y6F1K9L8,missing,,
A9J0I2S7P0P7X2M5,,Dekalb Oil Change Center - De Kalb,fhwzLF2PkR4i2qIQ-0Piu7,,DeKalb Oil Change Center - Dekalb,0XCM2UpAWP4nicZ4Q1bd3f,0,,01 Quick Lube,,01.4 Lead Very High SMP,05 Single (1),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,Y7E6P0S3E1T2W2B0,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/11/2024 19:58:54,9/11/2024 19:58:54,1,K0P0T8T2N8I9J9L5,Groomed & Linked,,,Y,9/11/2024,9/11/2024,37,,,,F6M7I3P0D9S8A2I3,missing,,
C7T7F1C9I1D2O3G5,,Delmont 10 Minute Oil Change & Full Service Garage - Greensburg,USJlU05p2_4biyrESZa3o5,,Delmont 10 Minute OC & Full Service Garage - Greensburg,KcWDi3PuHJ4TiWIWbu6Qpd,0,,01 Quick Lube,,01.2 Lead Med SMP,05 Single (1),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,H3A7A9Z1N3B7G7X1,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/5/2024 16:34:53,9/5/2024 16:34:53,1,E3B5V4L3T7U8C0V3,Groomed & Linked,,,,,,,,,,G2M9H9C7R6S6J3C4,missing,,
J0Q0Z0J1S6I8G7B9,,Delta Express Lube - Dumas,Xe2AKu75Fg44AUCa5kcbG2,,Delta Express Lube - Dumas,tE0X33EJzi4bQOZZYAdou7,0,,01 Quick Lube,,01.3 Lead High SMP,05 Single (1),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,T8W4U3T2G9Y9Y0V4,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/12/2024 20:54:48,9/12/2024 20:54:48,1,Y7K9P7A6R1X3M2X9,Groomed; Verify; Add LOB,,,,,,,,,,V3C3P8T1V0O2G7P0,missing,,
