SECTION LOCATION P1,LocationID,Location - City Name,Lube Name,State Abb,County ST,City,Street Number,"City, State",ZCTA Code,LAT SJ,LONG SJ,Missing SECTION LOCATION P1 GS,SECTION GEOGRAPHY P1,CBSA Name,State Code,SMP GS LKUP,US Region,US Division,Airport Southwest,Airport Distance,Airport Bin,HIDE Airport Southwest GS LKUP,# Miles to Closest OC Loc SJ,Missing SECTION GEOGRAPHY P1 GS,SECTION BUSINESS LINES P1,LOBs,Breeze Brand,Brand Sub Format,Missing SECTION BUSINESS LINES P1 GS,SECTION OPPORTUNITY P1,Opportunity Name,OpportunityID,Missing SECTION OPPORTUNITY P1 GS,SECTION PRICING DATA P1,Location Multiple GS,EBITDA from 4Wall GS LKUP,Bus. PP (MM),BPP KPI Type,Real Prop. PP (MM),REPP KPI Type,Deal Closed Yr,LOI Fully Executed GS,Closing Date,Days to Close,Missing SECTION PRICING DATA P1 GS,SECTION GATING PERFORMANCE P2,Traffic,TA,Days Open Annual,LOF CC Annual,LOF CPD,LOF CPD KPI Type,Sales,Sales KPI Type,4-Wall,4-Wall KPI Type,Missing SECTION GATING PERFORMANCE P2 GS,SECTION RUNWAY P1,2024 Opportunity,Probability,GS Weight EBITDA,Passed: Active Status,Missing SECTION RUNWAY P1 GS,SECTION METADATA P0,Updater,Creator,Created Timestamp,ChangeTimestamp,Missing SECTION METADATA P0 GS,SECTION TIDYING,Cleaner,Cleaning Pipeline,Cleaning Sprint Week,Cleaning Timetamp,Sitewise Batch
,LQY0WGVicI406T0h-kVe03,Top Lube Express - Tremonton,Top Lube Express,UT,Box Elder UT,Tremonton,465 W Main St,"Tremonton city, UT",84337,#N/A,#N/A,-1,,"Ogden-Clearfield, UT",49,10,West,Mountain,M3L8N2N0U7A6T8S5,65,Territory,Salt Lake City International Airport,,1,,,,,3,,Top Lube Express - Tremonton,LXbMXYuH7K46eMnbtmQkt7,0,,,0,,,,,,,,,9,,,,,,,,,,,,10,,,,,,4,,,james.scerbo@oilchangers.com,9/5/2024 16:19:42,9/5/2024 16:19:42,1,,,,,,Sitewise_Batch_01
,qgqyKV0Ncb41MHOnUmnpj4,Touch of Class Auto Wash & Oil Can Express - Grand Haven,Touch of Class Auto Wash & Oil Can Express - Grand Haven,MI,Genesee MI,Grand Haven,718 Elliott St,"Grand Blanc city, MI",49417,#N/A,#N/A,-1,,"Flint, MI",26,10,Midwest,East North Central,B0O8F1J7Q4L3K5F2,37,Territory,Grand Rapids Gerald R. Ford International Airport,,1,,,,,3,,Touch of Class Auto Wash & Oil Can Express - Grand Haven,i8kePgwNuk4iebMpFgbQO1,0,,,0,,,,,,,,,9,,,,,,,,,,,,10,,,,,,4,,,james.scerbo@oilchangers.com,9/5/2024 16:19:42,9/5/2024 16:19:42,1,,,,,,Sitewise_Batch_01
,ryHzFEMTiM4eM0UtdRPU38,Tri City Express Lube - Brentwood,Tri City Express Lube,CA,Contra Costa CA,Brentwood,6935 Lone Tree Wy,"Brentwood city, CA",94513,#N/A,#N/A,-1,,"San Francisco-Oakland-Berkeley, CA",06,10,West,Pacific,G7E1D1R3U9I5A7W7,32,Territory,Oakland International Airport,,1,,LOF,OC,OC,0,,Tri City EL - Brentwood,EVDTGF_tVA4lumJ95wbypc,0,,,0,,,,,,,,,9,,,,,,,,,,,,10,,,,,,4,,ryan.bochnowski@oilchangers.com,james.scerbo@oilchangers.com,9/5/2024 16:19:42,3/25/2025 9:12:45,0,,,,,,Sitewise_Batch_01
,dqOUVeVyMz47yEaw9hTJUe,Troy Express Oil Change - Troy,Troy Express Oil Change - Troy,MO,Lincoln MO,Troy,50 King Dr,"Troy city, MO",63379,#N/A,#N/A,-1,,"St. Louis, MO-IL",29,10,Midwest,West North Central,T9E6C8A8X9K4O4O5,36,Territory,St. Louis Lambert International Airport,,1,,,,,3,,Troy Express Oil Change - Troy,2TCtK9rQAu4jmeBZ9fHB_3,0,,,0,,,,,,,,,9,,,,,,,,,,,,10,,,,,,4,,,james.scerbo@oilchangers.com,9/5/2024 16:19:42,9/5/2024 16:19:42,1,,,,,,Sitewise_Batch_01
,NNT9l8RGRR4wQL-eX23mw7,Tunex - West Valley City,Tunex,UT,Davis UT,West Valley City,3549 S 5600 W,"West Bountiful city, UT",84120,#N/A,#N/A,-1,,"Ogden-Clearfield, UT",49,10,West,Mountain,M3L8N2N0U7A6T8S5,7,Territory,Salt Lake City International Airport,,1,,,,,3,,Tunex - Springville,0JZYITe_yL4GqG8aNscq_e,0,,,0,,,,,,,,,9,,,,,,,,,,,,10,,,,,,4,,,james.scerbo@oilchangers.com,9/5/2024 16:19:46,9/5/2024 16:19:46,1,,,,,,Sitewise_Batch_01
,xLCBGm7FZA4kQSzW2OLNw8,Tunex / Castrol Premium LE - Riverton,Castrol Premium Lube Express,UT,Salt Lake UT,Riverton,3901 Innovation Dr,"Riverton, UT",84065,#N/A,#N/A,-1,,"Salt Lake City, UT",49,10,West,Mountain,M3L8N2N0U7A6T8S5,19,Territory,Salt Lake City International Airport,,1,,,,,3,,Tunex / Castrol Premium LE - Riverton,op_nBeqez34QaNhPM2-1j6,0,,,0,,,,,,,,,9,,,,,,,,,,,,10,,,,,,4,,,james.scerbo@oilchangers.com,9/5/2024 16:19:46,9/5/2024 16:19:46,1,,,,,,Sitewise_Batch_01
,53kQP19LHC4yef-Dsw6k4e,United Oil Changer - Sacramento,United Oil Changer,CA,Sacramento CA,Sacramento,7712 Stockton Blvd,"Sacramento city, CA",95823,#N/A,#N/A,-1,,"Sacramento-Roseville-Folsom, CA",06,10,West,Pacific,V9M3F8L4S0Z1V2B8,18,Territory,Sacramento International Airport,,1,,,OC,OC,1,,United OC - Sacramento,K18yRnBUIx4QaxyQG-oiUc,0,,5.7,0.135,0.850,OC Guesstimate,,,,,,,6,,,,,"7,700",25,OC Guesstimate,$0.620,OC Guesstimate,$0.150,OC Guesstimate,3,,,,,Passed,3,,,james.scerbo@oilchangers.com,9/5/2024 16:19:46,9/5/2024 16:19:46,1,,,,,,Sitewise_Batch_01
,ffYlCCvV-h4qM4y-lHoR2b,Expresslube - Riverside,Expresslube,CA,Riverside CA,Riverside,6575 Brockton Ave,"Riverside city, CA",92506,33.9537368,-117.3970652,-1,,"Riverside-San Bernardino-Ontario, CA",06,10,West,Pacific,Z0J7C2C8U4R2P0X1,14,Territory,Ontario International Airport,,1,,,,,3,,Unocal 76 Express Lube - Riverside,-CWV7JMmzT4p2WZVcB8Wye,0,,,0,,,,,,,,,9,,,,,,,,,,,,10,,,,,,4,,,james.scerbo@oilchangers.com,9/5/2024 16:19:49,9/5/2024 16:19:49,1,,,,,,Sitewise_Batch_01
,1W_rK2EndB4eUYNnqg4Vv1,U.S Tires & Oil Change - Fair Oaks,U.S Tires & Oil Change,CA,Sacramento CA,Fair Oaks,4410 San Juan Ave,"Fair Oaks CDP, CA",95628,#N/A,#N/A,-1,,"Sacramento-Roseville-Folsom, CA",06,10,West,Pacific,V9M3F8L4S0Z1V2B8,17,Territory,Sacramento International Airport,,1,,,,,3,,US Tires & OC - Fair Oaks,gLA849fuBH4QqGbCS8fmo5,0,,,0,,,,,,,,,9,,,,,,,,,,,,10,,,,,,4,,,james.scerbo@oilchangers.com,9/5/2024 16:19:51,9/5/2024 16:19:51,1,,,,,,Sitewise_Batch_01
,LSmuuY8j3-4YAHj6--YJ1a,Valvoline Express Care - Antioch,Valvoline Express Care,CA,Contra Costa CA,Antioch,3412 Hillcrest Ave,"Antioch city, CA",94531,#N/A,#N/A,-1,,"San Francisco-Oakland-Berkeley, CA",06,10,West,Pacific,G7E1D1R3U9I5A7W7,30,Territory,Oakland International Airport,,1,,,,,3,,Valvoline Express Care - Affiliates,lyeB2BKril4MUaiv_nvtqf,0,,,0,,,,,,,,,9,,,,,,,,,,,,10,,,,,,4,,,james.scerbo@oilchangers.com,9/5/2024 16:20:00,9/5/2024 16:20:00,1,,,,,,Sitewise_Batch_01
,CEGLoaWhO14eMimUNfD-ue,Valvoline Express Care - Antioch,Valvoline Express Care,IL,Lake IL,Antioch,1448 Main St,"Antioch village, IL",60002,#N/A,#N/A,-1,,"Chicago-Naperville-Elgin, IL-IN-WI",17,10,Midwest,East North Central,G4P6H9D9L9V2L2X1,35,Territory,Milwaukee Mitchell International Airport,,1,,,,,3,,Valvoline Express Care - Affiliates,lyeB2BKril4MUaiv_nvtqf,0,,,0,,,,,,,,,9,,,,,,,,,,,,10,,,,,,4,,,james.scerbo@oilchangers.com,9/5/2024 16:20:00,9/5/2024 16:20:00,1,,,,,,Sitewise_Batch_01
,rm2PXST_Fy4kmnR5GTRU_1,Valvoline Express Care - Athens,Valvoline Express Care,GA,Clarke GA,Athens,4350 Lexington Rd,"Athens plc, GA",30605,#N/A,#N/A,-1,,"Athens-Clarke County, GA",13,5,South,South Atlantic,V0T8H4U3T5N3N1G7,67,Territory,Atlanta Hartsfield-Jackson International Airport,,1,,,,,3,,Valvoline Express Care - Affiliates,lyeB2BKril4MUaiv_nvtqf,0,,,0,,,,,,,,,9,,,,,,,,,,,,10,,,,,,4,,,james.scerbo@oilchangers.com,9/5/2024 16:20:00,9/5/2024 16:20:00,1,,,,,,Sitewise_Batch_01
,ZF4jGRbyjh4ReV4JBok8K8,Valvoline Express Care - Big T Tire Dawsonville - Dawsonville,Valvoline Express Care - Big T Tire Dawsonville,GA,Dawson GA,Dawsonville,6793 Hwy 53,"Dawsonville city, GA",30534,#N/A,#N/A,-1,,"Atlanta-Sandy Springs-Alpharetta, GA",13,5,South,South Atlantic,V0T8H4U3T5N3N1G7,55,Territory,Atlanta Hartsfield-Jackson International Airport,,1,,,,,3,,Valvoline Express Care - Affiliates,lyeB2BKril4MUaiv_nvtqf,0,,,0,,,,,,,,,9,,,,,,,,,,,,10,,,,,,4,,,james.scerbo@oilchangers.com,9/5/2024 16:20:00,9/5/2024 16:20:00,1,,,,,,Sitewise_Batch_01
,SBP0WOUGal45irYWNzMJmb,Valvoline Express Care - Burbank,Valvoline Express Care,IL,Cook IL,Burbank,5249 W 79th St,"Burbank city, IL",60459,#N/A,#N/A,-1,,"Chicago-Naperville-Elgin, IL-IN-WI",17,10,Midwest,East North Central,Y4O2F6G0R5I6C4Z9,3,Territory,Chicago Midway International Airport,,1,,,,,3,,Valvoline Express Care - Affiliates,lyeB2BKril4MUaiv_nvtqf,0,,,0,,,,,,,,,9,,,,,,,,,,,,10,,,,,,4,,,james.scerbo@oilchangers.com,9/5/2024 16:20:00,9/5/2024 16:20:00,1,,,,,,Sitewise_Batch_01
,1y1kLvbllX4eI3Vr91Ire0,Valvoline Express Care - Chillicothe,Valvoline Express Care,IL,Peoria IL,Chillicothe,1233 N 4th St,"Chillicothe city, IL",61523,#N/A,#N/A,-1,,"Peoria, IL",17,10,Midwest,East North Central,Y4O2F6G0R5I6C4Z9,108,Territory,Chicago Midway International Airport,,1,,,,,3,,Valvoline Express Care - Affiliates,lyeB2BKril4MUaiv_nvtqf,0,,,0,,,,,,,,,9,,,,,,,,,,,,10,,,,,,4,,,james.scerbo@oilchangers.com,9/5/2024 16:20:00,9/5/2024 16:20:00,1,,,,,,Sitewise_Batch_01
,GOeX2bd7Vb4I63zfR7Y_V2,Valvoline Express Care - Covington,Valvoline Express Care,GA,Newton GA,Covington,7105 US-278,"Covington city, GA",30014,#N/A,#N/A,-1,,"Atlanta-Sandy Springs-Alpharetta, GA",13,5,South,South Atlantic,V0T8H4U3T5N3N1G7,34,Territory,Atlanta Hartsfield-Jackson International Airport,,1,,,,,3,,Valvoline Express Care - Affiliates,lyeB2BKril4MUaiv_nvtqf,0,,,0,,,,,,,,,9,,,,,,,,,,,,10,,,,,,4,,,james.scerbo@oilchangers.com,9/5/2024 16:20:00,9/5/2024 16:20:00,1,,,,,,Sitewise_Batch_01
,b8_qriWuds4P6k8JLIdTQ6,Valvoline Express Care - Duluth,Valvoline Express Care,GA,Gwinnett GA,Duluth,3105 Peachtree Industrial Blvd,"Duluth city, GA",30097,#N/A,#N/A,-1,,"Atlanta-Sandy Springs-Alpharetta, GA",13,5,South,South Atlantic,V0T8H4U3T5N3N1G7,31,Territory,Atlanta Hartsfield-Jackson International Airport,,1,,,,,3,,Valvoline Express Care - Affiliates,lyeB2BKril4MUaiv_nvtqf,0,,,0,,,,,,,,,9,,,,,,,,,,,,10,,,,,,4,,,james.scerbo@oilchangers.com,9/5/2024 16:20:00,9/5/2024 16:20:00,1,,,,,,Sitewise_Batch_01
,KrZCKzzN9z4gihScJCPqJ7,Valvoline Express Care - Flowery Branch,Valvoline Express Care,GA,Hall GA,Flowery Branch,3638 Wallis Rd,"Flowery Branch city, GA",30542,#N/A,#N/A,-1,,"Gainesville, GA",13,5,South,South Atlantic,V0T8H4U3T5N3N1G7,52,Territory,Atlanta Hartsfield-Jackson International Airport,,1,,,,,3,,Valvoline Express Care - Affiliates,lyeB2BKril4MUaiv_nvtqf,0,,,0,,,,,,,,,9,,,,,,,,,,,,10,,,,,,4,,,james.scerbo@oilchangers.com,9/5/2024 16:20:00,9/5/2024 16:20:00,1,,,,,,Sitewise_Batch_01
,s4qi2gllx34XUmWPHKtT95,Valvoline Express Care - Gainesville,Valvoline Express Care,GA,Hall GA,Gainesville,2158 Sandridge Ct,"Gainesville city, GA",30501,#N/A,#N/A,-1,,"Gainesville, GA",13,5,South,South Atlantic,V0T8H4U3T5N3N1G7,59,Territory,Atlanta Hartsfield-Jackson International Airport,,1,,,,,3,,Valvoline Express Care - Affiliates,lyeB2BKril4MUaiv_nvtqf,0,,,0,,,,,,,,,9,,,,,,,,,,,,10,,,,,,4,,,james.scerbo@oilchangers.com,9/5/2024 16:20:00,9/5/2024 16:20:00,1,,,,,,Sitewise_Batch_01
,RHA9gTlSim4A2tNKIZ5ym0,Valvoline Express Care - Greenville,Valvoline Express Care,IL,Bond IL,Greenville,210 S 3rd St,"Greenville city, IL",62246,#N/A,#N/A,-1,,"St. Louis, MO-IL",17,10,Midwest,East North Central,T9E6C8A8X9K4O4O5,52,Territory,St. Louis Lambert International Airport,,1,,,,,3,,Valvoline Express Care - Affiliates,lyeB2BKril4MUaiv_nvtqf,0,,,0,,,,,,,,,9,,,,,,,,,,,,10,,,,,,4,,,james.scerbo@oilchangers.com,9/5/2024 16:20:00,9/5/2024 16:20:00,1,,,,,,Sitewise_Batch_01
,2ceZIY4Ht741EODHGgLU7a,Valvoline Express Care - Loveland,Valvoline Express Care,CO,Larimer CO,Loveland,1290 Nickel Dr,"Loveland city, CO",80537,#N/A,#N/A,-1,,"Fort Collins, CO",08,7,West,Mountain,H9P0E5C6A3F9V0L1,43,Territory,Denver International Airport,,1,,,,,3,,Valvoline Express Care - Affiliates,lyeB2BKril4MUaiv_nvtqf,0,,,0,,,,,,,,,9,,,,,,,,,,,,10,,,,,,4,,,james.scerbo@oilchangers.com,9/5/2024 16:20:00,9/5/2024 16:20:00,1,,,,,,Sitewise_Batch_01
,2EiZieFPYh4PUJdCRCYNP2,Valvoline Express Care - Montclair,Valvoline Express Care,CA,San Bernardino CA,Montclair,4481 Mission Blvd,"Montclair city, CA",91763,#N/A,#N/A,-1,,"Riverside-San Bernardino-Ontario, CA",06,10,West,Pacific,Z0J7C2C8U4R2P0X1,6,Territory,Ontario International Airport,,1,,,,,3,,Valvoline Express Care - Affiliates,lyeB2BKril4MUaiv_nvtqf,0,,,0,,,,,,,,,9,,,,,,,,,,,,10,,,,,,4,,,james.scerbo@oilchangers.com,9/5/2024 16:20:00,9/5/2024 16:20:00,1,,,,,,Sitewise_Batch_01
,iZCeMiJfvZ4hUXf23iTf66,Valvoline Express Care - Rock Falls,Valvoline Express Care,IL,Stephenson IL,Rock Falls,600 US-30,"Rock City village, IL",61071,#N/A,#N/A,-1,,"Freeport, IL",17,10,Midwest,East North Central,S8M4E2N5Z1T6Z0Z7,93,Territory,Chicago O'Hare International Airport,,1,,,,,3,,Valvoline Express Care - Affiliates,lyeB2BKril4MUaiv_nvtqf,0,,,0,,,,,,,,,9,,,,,,,,,,,,10,,,,,,4,,,james.scerbo@oilchangers.com,9/5/2024 16:20:00,9/5/2024 16:20:00,1,,,,,,Sitewise_Batch_01
,9dWKoMneSj4vUEt_4sAmW7,Valvoline Express Care - Sacramento,Valvoline Express Care,CA,Sacramento CA,Sacramento,1721 Watt Ave,"Sacramento city, CA",95825,38.5966135,-121.3833969,-1,,"Sacramento-Roseville-Folsom, CA",06,10,West,Pacific,V9M3F8L4S0Z1V2B8,13,Territory,Sacramento International Airport,,1,,,,,3,,Valvoline Express Care - Affiliates,lyeB2BKril4MUaiv_nvtqf,0,,,0,,,,,,,,,9,,,,,,,,,,,,10,,,,,,4,,,james.scerbo@oilchangers.com,9/5/2024 16:20:00,9/5/2024 16:20:00,1,,,,,,Sitewise_Batch_01
,rcN1z720nN4O2RLsFgI8Q9,Valvoline Express Care - Santa Clarita,Valvoline Express Care,CA,Los Angeles CA,Santa Clarita,27125 Sierra Hwy,"Santa Monica city, CA",91351,#N/A,#N/A,-1,,"Los Angeles-Long Beach-Anaheim, CA",06,10,West,Pacific,X2A4N9S8X9B6N4V2,15,Territory,Burbank Bob Hope Airport,,1,,,,,3,,Valvoline Express Care - Affiliates,lyeB2BKril4MUaiv_nvtqf,0,,,0,,,,,,,,,9,,,,,,,,,,,,10,,,,,,4,,,james.scerbo@oilchangers.com,9/5/2024 16:20:00,9/5/2024 16:20:00,1,,,,,,Sitewise_Batch_01
,mzYk0JSRzv4HUR2CeiRUz1,Valvoline Express Care - Sterling,Valvoline Express Care,IL,Whiteside IL,Sterling,2000 E Lincolnway,"Sterling city, IL",61081,#N/A,#N/A,-1,,"Sterling, IL",17,10,Midwest,East North Central,S8M4E2N5Z1T6Z0Z7,92,Territory,Chicago O'Hare International Airport,,1,,,,,3,,Valvoline Express Care - Affiliates,lyeB2BKril4MUaiv_nvtqf,0,,,0,,,,,,,,,9,,,,,,,,,,,,10,,,,,,4,,,james.scerbo@oilchangers.com,9/5/2024 16:20:00,9/5/2024 16:20:00,1,,,,,,Sitewise_Batch_01
,6sMRTVyTaz4CuyUHhm1fC3,Valvoline Express Care - Stockbridge,Valvoline Express Care,GA,Henry GA,Stockbridge,3255 N Henry Blvd,"Stockbridge city, GA",30281,#N/A,#N/A,-1,,"Atlanta-Sandy Springs-Alpharetta, GA",13,5,South,South Atlantic,V0T8H4U3T5N3N1G7,15,Territory,Atlanta Hartsfield-Jackson International Airport,,1,,,,,3,,Valvoline Express Care - Affiliates,lyeB2BKril4MUaiv_nvtqf,0,,,0,,,,,,,,,9,,,,,,,,,,,,10,,,,,,4,,,james.scerbo@oilchangers.com,9/5/2024 16:20:00,9/5/2024 16:20:00,1,,,,,,Sitewise_Batch_01
,3YZPXszsjO4VAzpaVyRLXf,Valvoline Express Care - Woodstock,Valvoline Express Care,GA,Cherokee GA,Woodstock,8617 Hwy 92,"Woodstock city, GA",30189,#N/A,#N/A,-1,,"Atlanta-Sandy Springs-Alpharetta, GA",13,5,South,South Atlantic,V0T8H4U3T5N3N1G7,32,Territory,Atlanta Hartsfield-Jackson International Airport,,1,,,,,3,,Valvoline Express Care - Affiliates,lyeB2BKril4MUaiv_nvtqf,0,,,0,,,,,,,,,9,,,,,,,,,,,,10,,,,,,4,,,james.scerbo@oilchangers.com,9/5/2024 16:20:00,9/5/2024 16:20:00,1,,,,,,Sitewise_Batch_01
,sXZlSoQrIJ4wQl8LScsPT7,Valvoline Express Care - Yucaipa,Valvoline Express Care,CA,San Bernardino CA,Yucaipa,33333 Yucaipa Blvd,"Yucaipa city, CA",92399,#N/A,#N/A,-1,,"Riverside-San Bernardino-Ontario, CA",06,10,West,Pacific,Z0J7C2C8U4R2P0X1,30,Territory,Ontario International Airport,,1,,,,,3,,Valvoline Express Care - Affiliates,lyeB2BKril4MUaiv_nvtqf,0,,,0,,,,,,,,,9,,,,,,,,,,,,10,,,,,,4,,,james.scerbo@oilchangers.com,9/5/2024 16:20:00,9/5/2024 16:20:00,1,,,,,,Sitewise_Batch_01
,_dE8wQ6CuQ4NUSKk6dApvc,Valvoline Express Care/Cannon Automotive - Jasper,Valvoline Express Care/Cannon Automotive,GA,Pickens GA,Jasper,3620 Camp Rd,"Jasper city, GA",30143,#N/A,#N/A,-1,,"Atlanta-Sandy Springs-Alpharetta, GA",13,5,South,South Atlantic,V0T8H4U3T5N3N1G7,57,Territory,Atlanta Hartsfield-Jackson International Airport,,1,,,,,3,,Valvoline Express Care - Affiliates,lyeB2BKril4MUaiv_nvtqf,0,,,0,,,,,,,,,9,,,,,,,,,,,,10,,,,,,4,,,james.scerbo@oilchangers.com,9/5/2024 16:20:00,9/5/2024 16:20:00,1,,,,,,Sitewise_Batch_01
,CrbLd-6BHK4IuYx9kpuJX6,Valvoline Express Care - Ashtabula,Valvoline Express Care,OH,Ashtabula OH,Ashtabula,2233 E Prospect Rd,"Ashtabula city, OH",44004,#N/A,#N/A,-1,,"Ashtabula, OH",39,8,Midwest,East North Central,L1V7K4G3F0U5T2Y6,64,Territory,Cleveland Hopkins International Airport,,1,,,,,3,,Valvoline Express Care - Affiliates,lyeB2BKril4MUaiv_nvtqf,0,,,0,,,,,,,,,9,,,,,,,,,,,,10,,,,,,4,,,james.scerbo@oilchangers.com,9/5/2024 16:20:06,9/5/2024 16:20:06,1,,,,,,Sitewise_Batch_01
,deaKupbRla4-qjlIX6bjkf,Valvoline Express Care - Benton,Valvoline Express Care,IL,Franklin IL,Benton,1510 N Main St,"Benton city, IL",62812,#N/A,#N/A,-1,,[not in a CBSA],17,10,Midwest,East North Central,T9E6C8A8X9K4O4O5,94,Territory,St. Louis Lambert International Airport,,1,,,,,3,,Valvoline Express Care - Affiliates,lyeB2BKril4MUaiv_nvtqf,0,,,0,,,,,,,,,9,,,,,,,,,,,,10,,,,,,4,,,james.scerbo@oilchangers.com,9/5/2024 16:20:06,9/5/2024 16:20:06,1,,,,,,Sitewise_Batch_01
,MyBimXemfH4seM97-KceN7,Valvoline Express Care - Bismarck,Valvoline Express Care,ND,Burleigh ND,Bismarck,930 E Bismarck Expy,"Bismarck city, ND",58504,#N/A,#N/A,-1,,"Bismarck, ND",38,4,Midwest,West North Central,L4I7Q9C0V8P7V3X4,387,Territory,Minneapolis-Saint Paul International Airport,,1,,,,,3,,Valvoline Express Care - Affiliates,lyeB2BKril4MUaiv_nvtqf,0,,,0,,,,,,,,,9,,,,,,,,,,,,10,,,,,,4,,,james.scerbo@oilchangers.com,9/5/2024 16:20:06,9/5/2024 16:20:06,1,,,,,,Sitewise_Batch_01
,N1esX8mML94DYd_iFbgFH7,Valvoline Express Care - Bloomfield,Valvoline Express Care,NJ,Essex NJ,Bloomfield,305 Broad St,"Bloomfield plc, NJ",07003,#N/A,#N/A,-1,,"New York-Newark-Jersey City, NY-NJ-PA",34,3,Northeast,Middle Atlantic,E1I2L4D4Z1F0Q3L6,17,Territory,New York LaGuardia Airport,,1,,,,,3,,Valvoline Express Care - Affiliates,lyeB2BKril4MUaiv_nvtqf,0,,,0,,,,,,,,,9,,,,,,,,,,,,10,,,,,,4,,,james.scerbo@oilchangers.com,9/5/2024 16:20:06,9/5/2024 16:20:06,1,,,,,,Sitewise_Batch_01
,pB1oQ_XGLX4tMZXnolMIde,Valvoline Express Care - Bowling Green,Valvoline Express Care,MO,Pike MO,Bowling Green,102 Bowling Green Parkway,"Bowling Green city, MO",63334,#N/A,#N/A,-1,,[not in a CBSA],29,10,Midwest,West North Central,T9E6C8A8X9K4O4O5,59,Territory,St. Louis Lambert International Airport,,1,,,,,3,,Valvoline Express Care - Affiliates,lyeB2BKril4MUaiv_nvtqf,0,,,0,,,,,,,,,9,,,,,,,,,,,,10,,,,,,4,,,james.scerbo@oilchangers.com,9/5/2024 16:20:06,9/5/2024 16:20:06,1,,,,,,Sitewise_Batch_01
,KKMw4K4yzh43QhdlpbotUc,Valvoline Express Care - Calcutta,Valvoline Express Care,OH,Columbiana OH,Calcutta,15946 OH-170,"Calcutta CDP, OH",43920,#N/A,#N/A,-1,,"Salem, OH",39,8,Midwest,East North Central,M0J3R5H3V2P9G0L4,22,Territory,Pittsburgh International Airport,,1,,,,,3,,Valvoline Express Care - Affiliates,lyeB2BKril4MUaiv_nvtqf,0,,,0,,,,,,,,,9,,,,,,,,,,,,10,,,,,,4,,,james.scerbo@oilchangers.com,9/5/2024 16:20:06,9/5/2024 16:20:06,1,,,,,,Sitewise_Batch_01
,g6xqvSit-74suwaILCpYo0,Valvoline Express Care - Camden,Valvoline Express Care,TN,Benton TN,Camden,325 Hwy 641 N,"Camden city, TN",38320,#N/A,#N/A,-1,,[not in a CBSA],47,9,South,East South Central,S8J0G4I0J1R9Z6T5,80,Territory,Nashville International Airport,,1,,,,,3,,Valvoline Express Care - Affiliates,lyeB2BKril4MUaiv_nvtqf,0,,,0,,,,,,,,,9,,,,,,,,,,,,10,,,,,,4,,,james.scerbo@oilchangers.com,9/5/2024 16:20:06,9/5/2024 16:20:06,1,,,,,,Sitewise_Batch_01
,gG6yCqDrFq4kAsG1xGS1za,Valvoline Express Care - Cape Girardeau,Valvoline Express Care,MO,Cape Girardeau MO,Cape Girardeau,101A N Kingshighway St,"Cape Girardeau city, MO",63701,#N/A,#N/A,-1,,"Cape Girardeau, MO-IL",29,10,Midwest,West North Central,T9E6C8A8X9K4O4O5,109,Territory,St. Louis Lambert International Airport,,1,,,,,3,,Valvoline Express Care - Affiliates,lyeB2BKril4MUaiv_nvtqf,0,,,0,,,,,,,,,9,,,,,,,,,,,,10,,,,,,4,,,james.scerbo@oilchangers.com,9/5/2024 16:20:06,9/5/2024 16:20:06,1,,,,,,Sitewise_Batch_01
,OVE6Cmevko4uykQjva-QWd,Valvoline Express Care - Carrollton,Valvoline Express Care,OH,Carroll OH,Carrollton,463 Canton Rd NW,"Carrollton village, OH",44615,#N/A,#N/A,-1,,"Canton-Massillon, OH",39,8,Midwest,East North Central,M0J3R5H3V2P9G0L4,46,Territory,Pittsburgh International Airport,,1,,,,,3,,Valvoline Express Care - Affiliates,lyeB2BKril4MUaiv_nvtqf,0,,,0,,,,,,,,,9,,,,,,,,,,,,10,,,,,,4,,,james.scerbo@oilchangers.com,9/5/2024 16:20:06,9/5/2024 16:20:06,1,,,,,,Sitewise_Batch_01
,o27Sor0FgO4aqvEJ8ANUB8,Valvoline Express Care - Clare,Valvoline Express Care,MI,Clare MI,Clare,10344 S Clare Ave,"Clare city, MI",48617,#N/A,#N/A,-1,,[not in a CBSA],26,10,Midwest,East North Central,B0O8F1J7Q4L3K5F2,76,Territory,Grand Rapids Gerald R. Ford International Airport,,1,,,,,3,,Valvoline Express Care - Affiliates,lyeB2BKril4MUaiv_nvtqf,0,,,0,,,,,,,,,9,,,,,,,,,,,,10,,,,,,4,,,james.scerbo@oilchangers.com,9/5/2024 16:20:06,9/5/2024 16:20:06,1,,,,,,Sitewise_Batch_01
,azPFOMAsg945e0hpH04yv9,Valvoline Express Care - Corsicana,Valvoline Express Care,TX,Navarro TX,Corsicana,1216 W 7th Ave,"Corsicana city, TX",75110,#N/A,#N/A,-1,,"Corsicana, TX",48,10,South,West South Central,E2W5C7U3P4K9E9U3,57,Territory,Dallas Love Field,,1,,,,,3,,Valvoline Express Care - Affiliates,lyeB2BKril4MUaiv_nvtqf,0,,,0,,,,,,,,,9,,,,,,,,,,,,10,,,,,,4,,,james.scerbo@oilchangers.com,9/5/2024 16:20:06,9/5/2024 16:20:06,1,,,,,,Sitewise_Batch_01
